sex,nachweismethode,geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,anteil_pos,anteil_pos_diff,anteil_pos_all,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_phase5,timeframe_phase6,timeframe_28d,timeframe_14d
male,all,TG,202022,230,1,229,230,0.4,NA,0.4,0.505,50.5,142527,161.37,161.37,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,230,161.37,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,TI,202022,616,6,610,616,1,NA,1,0.479,47.9,170830,360.59,360.59,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,616,360.59,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,UR,202022,23,0,23,23,0,NA,0,0.622,62.2,18768,122.55,122.55,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,23,122.55,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,VD,202022,1861,14,1847,1861,0.8,NA,0.8,0.469,46.9,400217,465,465,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,1861,465,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,VS,202022,434,3,431,434,0.7,NA,0.7,0.506,50.6,172955,250.93,250.93,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,434,250.93,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,ZG,202022,151,0,151,151,0,NA,0,0.59,59,65227,231.5,231.5,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,151,231.5,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,ZH,202022,2352,16,2336,2352,0.7,NA,0.7,0.471,47.099999999999994,774299,303.76,303.76,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,2352,303.76,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,AG,202022,799,8,791,799,1,NA,1,0.496,49.6,345258,231.42,231.42,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,799,231.42,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,AI,202022,9,0,9,9,0,NA,0,0.409,40.9,7932,113.46,113.46,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,9,113.46,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,AR,202022,42,0,42,42,0,NA,0,0.467,46.7,27426,153.14,153.14,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,42,153.14,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,BE,202022,1134,7,1127,1134,0.6,NA,0.6,0.488,48.8,530832,213.63,213.63,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,1134,213.63,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,BL,202022,469,1,468,469,0.2,NA,0.2,0.492,49.2,148202,316.46,316.46,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,469,316.46,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,BS,202022,472,1,471,472,0.2,NA,0.2,0.512,51.2,101114,466.8,466.8,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,472,466.8,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,FL,202022,333,0,333,333,0,NA,0,0.791,79.10000000000001,19687,1691.47,1691.47,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,333,1691.47,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,FR,202022,406,2,404,406,0.5,NA,0.5,0.479,47.9,162511,249.83,249.83,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,406,249.83,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,GE,202022,1558,12,1546,1558,0.8,NA,0.8,0.53,53,261023,596.88,596.88,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,1558,596.88,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,GL,202022,32,0,32,32,0,NA,0,0.464,46.400000000000006,20226,158.21,158.21,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,32,158.21,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,GR,202022,221,0,221,221,0,NA,0,0.512,51.2,99807,221.43,221.43,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,221,221.43,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,JU,202022,179,1,178,179,0.6,NA,0.6,0.52,52,37235,480.73,480.73,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,179,480.73,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,LU,202022,434,2,432,434,0.5,NA,0.5,0.513,51.300000000000004,208765,207.89,207.89,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,434,207.89,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,NE,202022,372,1,371,372,0.3,NA,0.3,0.499,49.9,89710,414.67,414.67,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,372,414.67,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,NW,202022,43,1,42,43,2.3,NA,2.3,0.462,46.2,21222,202.62,202.62,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,43,202.62,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,OW,202022,21,0,21,21,0,NA,0,0.333,33.300000000000004,18840,111.46,111.46,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,21,111.46,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,SG,202022,501,2,499,501,0.4,NA,0.4,0.528,52.800000000000004,256396,195.4,195.4,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,501,195.4,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,SH,202022,95,0,95,95,0,NA,0,0.485,48.5,41945,226.49,226.49,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,95,226.49,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,SO,202022,342,10,332,342,2.9,NA,2.9,0.484,48.4,138836,246.33,246.33,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,342,246.33,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,SZ,202022,168,0,168,168,0,NA,0,0.494,49.4,79048,212.53,212.53,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,168,212.53,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,TG,202022,225,3,222,225,1.3,NA,1.3,0.495,49.5,140382,160.28,160.28,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,225,160.28,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,TI,202022,670,9,661,670,1.3,NA,1.3,0.521,52.1,180156,371.9,371.9,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,670,371.9,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,UR,202022,14,0,14,14,0,NA,0,0.378,37.8,18051,77.56,77.56,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,14,77.56,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,VD,202022,2103,12,2091,2103,0.6,NA,0.6,0.53,53,414545,507.3,507.3,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,2103,507.3,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,VS,202022,424,8,416,424,1.9,NA,1.9,0.494,49.4,175548,241.53,241.53,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,424,241.53,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,ZG,202022,105,0,105,105,0,NA,0,0.41,41,63567,165.18,165.18,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,105,165.18,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,ZH,202022,2642,22,2620,2642,0.8,NA,0.8,0.529,52.900000000000006,779124,339.1,339.1,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,2642,339.1,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,AG,202022,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,0,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,AI,202022,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,0,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,AR,202022,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,0,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,BE,202022,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,0,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,BL,202022,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,0,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,BS,202022,2,0,2,2,0,NA,0,0.002,0.2,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,2,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,FL,202022,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,0,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,FR,202022,1,0,1,1,0,NA,0,0.001,0.1,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,1,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,GE,202022,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,0,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,GL,202022,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,0,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,GR,202022,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,0,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,JU,202022,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,0,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,LU,202022,1,0,1,1,0,NA,0,0.001,0.1,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,1,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,NE,202022,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,0,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,NW,202022,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,0,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,OW,202022,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,0,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,SG,202022,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,0,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,SH,202022,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,0,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,SO,202022,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,0,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,SZ,202022,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,0,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,TG,202022,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,0,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,TI,202022,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,0,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,UR,202022,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,0,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,VD,202022,1,0,1,1,0,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,1,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,VS,202022,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,0,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,ZG,202022,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,0,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
unknown,all,ZH,202022,2,0,2,2,0,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-22,2,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,AG,202023,803,6,797,1614,0.7,-1.3,1.4,0.482,48.199999999999996,348814,230.21,462.71,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-23,-8,-2.29,-1,-2.200000000000003,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,AI,202023,12,0,12,25,0,0,0,0.462,46.2,8361,143.52,299.01,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-23,-1,-11.96,-7.7,-12.899999999999991,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,AR,202023,52,0,52,100,0,0,0,0.559,55.900000000000006,27883,186.49,358.64,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-23,4,14.34,8.3,2.6000000000000014,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,BE,202023,1083,5,1078,2273,0.5,-0.09999999999999998,0.5,0.463,46.300000000000004,512300,211.4,443.69,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-23,-107,-20.89,-9,-4.899999999999999,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,BL,202023,540,1,539,1024,0.2,-0.6000000000000001,0.5,0.483,48.3,142767,378.24,717.25,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-23,56,39.23,11.6,-2.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,BS,202023,467,2,465,915,0.4,0,0.4,0.457,45.7,95621,488.39,956.9,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-23,19,19.87,4.2,-2.8999999999999986,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,FL,202023,78,0,78,166,0,0,0,0.206,20.599999999999998,19368,402.73,857.08,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-23,-10,-51.63,-11.4,-0.3000000000000007,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,FR,202023,392,9,383,832,2.3,1.1999999999999997,1.7,0.48,48,162985,240.51,510.48,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-23,-48,-29.45,-10.9,-3.8999999999999986,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,GE,202023,1000,8,992,2383,0.8,-0.3999999999999999,1,0.484,48.4,245320,407.63,971.38,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-23,-383,-156.12,-27.7,1.3999999999999986,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,GL,202023,30,0,30,67,0,0,0,0.435,43.5,20625,145.45,324.85,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-23,-7,-33.94,-18.9,-10.100000000000001,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,GR,202023,203,2,201,414,1,0.09999999999999998,1,0.536,53.6,100289,202.42,412.81,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-23,-8,-7.97,-3.8,4.800000000000004,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,JU,202023,138,0,138,303,0,-1.2,0.7,0.469,46.9,36474,378.35,830.73,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-23,-27,-74.03,-16.4,-1.1000000000000014,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,LU,202023,381,1,380,792,0.3,-0.39999999999999997,0.5,0.487,48.699999999999996,207582,183.54,381.54,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-23,-30,-14.45,-7.3,0.09999999999999432,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,NE,202023,299,2,297,673,0.7,-0.40000000000000013,0.9,0.45,45,86184,346.93,780.89,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-23,-75,-87.03,-20.1,-5.100000000000001,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,NW,202023,47,0,47,97,0,0,0,0.547,54.7,22298,210.78,435.02,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-23,-3,-13.46,-6,0.8999999999999986,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,OW,202023,36,0,36,78,0,0,0,0.529,52.900000000000006,19268,186.84,404.82,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-23,-6,-31.14,-14.3,-13.799999999999997,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,SG,202023,367,2,365,814,0.5,0.5,0.2,0.411,41.099999999999994,258108,142.19,315.37,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-23,-80,-30.99,-17.9,-6.100000000000001,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,SH,202023,113,2,111,214,1.8,-0.19999999999999996,1.9,0.481,48.1,41162,274.53,519.9,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-23,12,29.16,11.9,-3.3999999999999986,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,SO,202023,316,2,314,680,0.6,0.3,0.4,0.476,47.599999999999994,138626,227.95,490.53,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-23,-48,-34.63,-13.2,-4.000000000000007,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,SZ,202023,188,0,188,360,0,0,0,0.464,46.400000000000006,83109,226.21,433.17,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-23,16,19.25,9.3,-4.199999999999996,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,TG,202023,233,0,233,463,0,-0.4,0.2,0.493,49.3,142527,163.48,324.85,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-23,3,2.11,1.3,-1.2000000000000028,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,TI,202023,466,3,463,1082,0.6,-0.4,0.8,0.482,48.199999999999996,170830,272.79,633.38,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-23,-150,-87.8,-24.4,0.29999999999999716,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,UR,202023,20,0,20,43,0,0,0,0.571,57.099999999999994,18768,106.56,229.11,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-23,-3,-15.99,-13,-5.1000000000000085,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,VD,202023,2182,19,2163,4043,0.9,0.09999999999999998,0.8,0.479,47.9,400217,545.2,1010.2,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-23,321,80.2,17.2,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,VS,202023,371,4,367,805,1.1,0.40000000000000013,0.9,0.505,50.5,172955,214.51,465.44,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-23,-63,-36.42,-14.5,-0.10000000000000142,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,ZG,202023,117,0,117,268,0,0,0,0.474,47.4,65227,179.37,410.87,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-23,-34,-52.13,-22.5,-11.600000000000001,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
male,all,ZH,202023,2468,14,2454,4820,0.6,-0.09999999999999998,0.6,0.498,49.8,774299,318.74,622.5,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-23,116,14.98,4.9,2.700000000000003,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,AG,202023,861,7,854,1660,0.8,-0.19999999999999996,0.9,0.517,51.7,345258,249.38,480.8,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-23,62,17.96,7.8,2.1000000000000014,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,AI,202023,14,0,14,23,0,0,0,0.538,53.800000000000004,7932,176.5,289.96,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-23,5,63.04,55.6,12.900000000000006,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,AR,202023,41,0,41,83,0,0,0,0.441,44.1,27426,149.49,302.63,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-23,-1,-3.65,-2.4,-2.6000000000000014,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,BE,202023,1258,3,1255,2392,0.2,-0.39999999999999997,0.4,0.537,53.7,530832,236.99,450.61,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-23,124,23.36,10.9,4.900000000000006,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,BL,202023,579,1,578,1048,0.2,0,0.2,0.517,51.7,148202,390.68,707.14,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-23,110,74.22,23.5,2.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,BS,202023,554,2,552,1026,0.4,0.2,0.3,0.543,54.300000000000004,101114,547.9,1014.7,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-23,82,81.1,17.4,3.1000000000000014,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,FL,202023,301,0,301,634,0,0,0,0.794,79.4,19687,1528.93,3220.4,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-23,-32,-162.54,-9.6,0.29999999999999716,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,FR,202023,425,6,419,831,1.4,0.8999999999999999,1,0.52,52,162511,261.52,511.35,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-23,19,11.69,4.7,4.100000000000001,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,GE,202023,1067,11,1056,2625,1,0.19999999999999996,0.9,0.516,51.6,261023,408.78,1005.66,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-23,-491,-188.1,-31.5,-1.3999999999999986,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
female,all,GL,202023,39,0,39,71,0,0,0,0.565,56.49999999999999,20226,192.82,351.03,COVID19Test,sex,2022-05-03_06-06-15,isoweek,2020-23,7,34.61,21.9,10.099999999999987,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
